,Time,Action
8976,06:46:36.0,&=crying
8977,06:46:36.1,&=crying
8978,06:46:36.2,&=crying
8979,06:46:36.3,&=crying
8980,06:46:36.4,&=crying
8981,06:46:36.5,&=crying
8982,06:46:36.6,&=crying
8983,06:46:36.7,&=crying
8984,06:46:36.8,&=crying
8985,06:46:36.9,&=crying
8986,06:46:37.0,&=crying
8987,06:46:37.1,&=crying
8988,06:46:37.2,&=crying
8989,06:46:37.3,&=crying
8990,06:46:37.4,&=crying
8991,06:46:37.5,&=crying
8992,06:46:37.6,&=crying
8993,06:46:37.7,&=crying
8994,06:46:37.8,&=crying
8995,06:46:37.9,&=crying
8996,06:46:38.0,&=crying
8997,06:46:38.1,&=crying
8998,06:46:38.2,&=crying
8999,06:46:38.3,&=crying
9000,06:46:39.3,&=crying
9001,06:46:39.4,&=crying
9002,06:46:39.5,&=crying
9003,06:46:39.6,&=crying
9004,06:46:39.7,&=crying
9005,06:46:39.8,&=crying
9006,06:46:39.9,&=crying
9007,06:46:40.0,&=crying
9008,06:46:40.1,&=crying
9009,06:46:40.2,&=crying
9010,06:46:40.3,&=crying
9011,06:46:40.4,&=crying
9012,06:46:40.5,&=crying
9013,06:46:40.6,&=crying
9014,06:46:40.7,&=crying
9015,06:46:40.8,&=crying
9016,06:46:40.9,&=crying
9017,06:46:41.0,&=crying
9018,06:46:48.0,&=crying
9019,06:46:48.1,&=crying
9020,06:46:48.2,&=crying
9021,06:46:48.3,&=crying
9022,06:46:48.4,&=crying
9023,06:46:48.5,&=crying
9024,06:46:48.6,&=crying
9025,06:46:48.7,&=crying
9026,06:46:48.8,&=crying
9027,06:46:48.9,&=crying
9028,06:46:49.0,&=crying
9029,06:46:49.1,&=crying
9030,06:46:49.2,&=crying
9031,06:46:49.3,&=crying
9032,06:46:49.4,&=crying
9033,06:46:49.5,&=crying
9034,06:46:49.6,&=crying
9035,06:46:49.7,&=crying
9036,06:46:49.8,&=crying
9037,06:46:49.9,&=crying
9038,06:46:50.0,&=crying
9039,06:46:50.1,&=crying
9040,06:46:50.2,&=crying
9041,06:46:50.3,&=crying
9042,06:46:50.4,&=crying
9043,06:46:50.5,&=crying
9044,06:46:50.6,&=crying
9045,06:46:50.7,&=crying
9046,06:46:50.8,&=crying
9047,06:46:54.7,&=crying
9048,06:46:54.8,&=crying
9049,06:46:54.9,&=crying
9050,06:46:55.0,&=crying
9051,06:46:55.1,&=crying
9052,06:46:55.2,&=crying
9053,06:46:55.3,&=crying
9054,06:46:55.4,&=crying
9055,06:46:55.5,&=crying
9056,06:46:55.6,&=crying
9057,06:46:55.7,&=crying
9058,06:46:55.8,&=crying
9059,06:47:01.9,&=crying
9060,06:47:02.0,&=crying
9061,06:47:02.1,&=crying
9062,06:47:02.2,&=crying
9063,06:47:02.3,&=crying
9064,06:47:02.4,&=crying
9065,06:47:02.5,&=crying
9066,06:47:02.6,&=crying
9067,06:47:04.2,&=crying
9068,06:47:04.3,&=crying
9069,06:47:04.4,&=crying
9070,06:47:04.5,&=crying
9071,06:47:04.6,&=crying
9072,06:47:04.7,&=crying
9073,06:47:04.8,&=crying
9074,06:47:04.9,&=crying
9075,06:47:05.0,&=crying
9076,06:47:05.1,&=crying
9077,06:47:05.2,&=crying
9078,06:47:05.3,&=crying
9079,06:47:05.4,&=crying
9080,06:47:05.5,&=crying
9081,06:47:05.6,&=crying
9082,06:47:05.7,&=crying
9083,06:47:05.8,&=crying
9084,06:47:05.9,&=crying
9085,06:47:06.0,&=crying
9086,06:47:06.1,&=crying
9087,06:47:06.2,&=crying
9088,06:47:06.3,&=crying
9089,06:47:06.4,&=crying
9090,06:47:06.5,&=crying
9091,06:47:06.6,&=crying
9092,06:47:06.7,&=crying
9093,06:47:06.8,&=crying
9094,06:47:07.9,&=crying
9095,06:47:08.0,&=crying
9096,06:47:08.1,&=crying
9097,06:47:08.2,&=crying
9098,06:47:08.3,&=crying
9099,06:47:08.4,&=crying
9100,06:47:08.5,&=crying
9101,06:48:39.2,&=crying
9102,06:48:39.3,&=crying
9103,06:48:39.4,&=crying
9104,06:48:39.5,&=crying
9105,06:48:39.6,&=crying
9106,06:48:39.7,&=crying
9107,06:48:39.8,&=crying
9108,06:48:39.9,&=crying
9109,06:48:40.0,&=crying
9110,06:48:40.1,&=crying
9111,06:48:40.2,&=crying
9112,06:48:40.3,&=crying
9113,06:48:40.4,&=crying
9114,06:48:40.5,&=crying
9115,06:48:40.6,&=crying
9116,06:48:40.7,&=crying
9117,06:48:40.8,&=crying
9118,06:50:00.1,&=crying
9119,06:50:00.2,&=crying
9120,06:50:00.3,&=crying
9121,06:50:00.4,&=crying
9122,06:50:00.5,&=crying
9123,06:50:00.6,&=crying
9124,06:50:00.7,&=crying
9125,06:50:00.8,&=crying
9126,06:50:00.9,&=crying
9127,06:50:01.0,&=crying
9128,06:50:52.7,&=crying
9129,06:50:52.8,&=crying
9130,06:50:52.9,&=crying
9131,06:50:53.0,&=crying
9132,06:50:53.1,&=crying
9133,06:50:53.2,&=crying
9134,06:50:53.3,&=crying
9135,06:50:53.4,&=crying
9136,06:50:53.5,&=crying
9137,06:50:53.6,&=crying
9138,06:50:53.7,&=crying
9139,06:50:53.8,&=crying
9140,06:50:53.9,&=crying
9141,06:50:58.8,&=crying
9142,06:50:58.9,&=crying
9143,06:50:59.0,&=crying
9144,06:50:59.1,&=crying
9145,06:50:59.2,&=crying
9146,06:50:59.3,&=crying
9147,06:51:00.3,&=crying
9148,06:51:00.4,&=crying
9149,06:51:00.5,&=crying
9150,06:51:00.6,&=crying
9151,06:51:00.7,&=crying
9152,06:51:00.8,&=crying
9153,06:51:04.6,&=crying
9154,06:51:04.7,&=crying
9155,06:51:04.8,&=crying
9156,06:51:04.9,&=crying
9157,06:51:05.0,&=crying
9158,06:51:05.1,&=crying
9159,06:51:05.2,&=crying
9160,06:51:05.3,&=crying
9161,06:51:05.4,&=crying
9162,06:51:05.5,&=crying
9163,06:51:05.6,&=crying
9164,06:51:05.7,&=crying
9165,06:51:07.5,&=crying
9166,06:51:07.6,&=crying
9167,06:51:07.7,&=crying
9168,06:51:07.8,&=crying
9169,06:51:07.9,&=crying
9170,06:51:08.0,&=crying
9171,06:51:08.1,&=crying
9172,06:51:08.2,&=crying
9173,06:51:08.3,&=crying
9174,06:51:08.4,&=crying
9175,06:51:08.5,&=crying
9176,06:51:08.6,&=crying
9177,06:51:08.7,&=crying
9178,06:51:10.5,&=crying
9179,06:51:10.6,&=crying
9180,06:51:10.7,&=crying
9181,06:51:10.8,&=crying
9182,06:51:10.9,&=crying
9183,06:51:11.0,&=crying
9184,06:51:12.9,&=crying
9185,06:51:13.0,&=crying
9186,06:51:13.1,&=crying
9187,06:51:13.2,&=crying
9188,06:51:13.3,&=crying
9189,06:51:13.4,&=crying
9190,06:51:20.3,&=crying
9191,06:51:20.4,&=crying
9192,06:51:20.5,&=crying
9193,06:51:20.6,&=crying
9194,06:51:20.7,&=crying
9195,06:51:20.8,&=crying
9196,06:51:21.8,&=crying
9197,06:51:21.9,&=crying
9198,06:51:22.0,&=crying
9199,06:51:22.1,&=crying
9200,06:51:22.2,&=crying
9201,06:51:22.3,&=crying
9202,06:51:23.4,&=crying
9203,06:51:23.5,&=crying
9204,06:51:23.6,&=crying
9205,06:51:23.7,&=crying
9206,06:51:23.8,&=crying
9207,06:51:23.9,&=crying
9208,06:51:24.0,&=crying
9209,06:51:24.1,&=crying
9210,06:51:24.2,&=crying
9211,06:51:24.3,&=crying
9212,06:51:24.4,&=crying
9213,06:51:24.5,&=crying
9214,06:51:24.6,&=crying
9215,06:51:24.7,&=crying
9216,06:51:24.8,&=crying
9217,06:51:24.9,&=crying
9218,06:51:25.0,&=crying
9219,06:51:25.1,&=crying
9220,06:51:25.2,&=crying
9221,06:51:25.3,&=crying
9222,06:51:25.4,&=crying
9223,06:51:25.5,&=crying
9224,06:51:25.6,&=crying
9225,06:51:25.7,&=crying
9226,06:51:25.8,&=crying
9227,06:51:25.9,&=crying
9228,06:51:26.0,&=crying
9229,06:51:26.1,&=crying
9230,06:51:26.2,&=crying
9231,06:51:26.3,&=crying
9232,06:51:26.4,&=crying
9233,06:51:26.5,&=crying
9234,06:51:27.7,&=vocalization
9235,06:51:27.8,&=vocalization
9236,06:51:27.9,&=vocalization
9237,06:51:28.0,&=vocalization
9238,06:51:28.1,&=vocalization
9239,06:51:28.2,&=vocalization
9240,06:51:28.3,&=vocalization
9241,06:51:28.4,&=vocalization
9242,06:51:28.5,&=crying
9243,06:51:28.6,&=crying
9244,06:51:28.7,&=crying
9245,06:51:28.8,&=crying
9246,06:51:28.9,&=crying
9247,06:51:29.0,&=crying
9248,06:51:29.1,&=crying
9249,06:51:29.2,&=crying
9250,06:51:29.3,&=crying
9251,06:51:29.4,&=crying
9252,06:51:29.5,&=crying
9253,06:51:29.6,&=crying
9254,06:51:29.7,&=crying
9255,06:51:29.8,&=crying
9256,06:51:29.9,&=crying
9257,06:51:30.0,&=crying
9258,06:51:30.1,&=crying
9259,06:51:36.1,&=crying
9260,06:51:36.2,&=crying
9261,06:51:36.3,&=crying
9262,06:51:36.4,&=crying
9263,06:51:36.5,&=crying
9264,06:51:36.6,&=crying
9265,06:51:37.5,&=crying
9266,06:51:37.6,&=crying
9267,06:51:37.7,&=crying
9268,06:51:37.8,&=crying
9269,06:51:37.9,&=crying
9270,06:51:38.0,&=crying
9271,06:51:38.1,&=crying
9272,06:51:38.2,&=crying
9273,06:51:38.3,&=crying
9274,06:51:38.4,&=crying
9275,06:51:39.6,&=vocalization
9276,06:51:39.7,&=vocalization
9277,06:51:39.8,&=vocalization
9278,06:51:39.9,&=vocalization
9279,06:51:40.4,&=vocalization
9280,06:51:40.8,&=vocalization
9281,06:51:40.9,&=vocalization
9282,06:51:43.2,&=crying
9283,06:51:43.3,&=crying
9284,06:51:43.4,&=crying
9285,06:51:43.5,&=crying
9286,06:51:43.6,&=crying
9287,06:51:45.1,&=crying
9288,06:51:45.2,&=crying
9289,06:51:45.3,&=crying
9290,06:51:45.4,&=crying
9291,06:51:45.5,&=crying
9292,06:51:45.6,&=crying
9293,06:51:45.7,&=crying
9294,06:51:45.8,&=crying
9295,06:51:45.9,&=crying
9296,06:51:57.7,&=vocalization
9297,06:51:57.8,&=vocalization
9298,06:51:57.9,&=vocalization
9299,06:51:58.0,&=vocalization
9300,06:51:58.1,&=vocalization
9301,06:51:58.2,&=vocalization
9302,06:51:58.3,&=vocalization
9303,06:55:12.0,&=crying
9304,06:55:12.1,&=crying
9305,06:55:12.2,&=crying
9306,06:55:12.3,&=crying
9307,06:55:12.4,&=crying
9308,06:55:17.7,&=crying
9309,06:55:17.8,&=crying
9310,06:55:17.9,&=crying
9311,06:55:18.0,&=crying
9312,06:55:18.1,&=crying
9313,06:55:18.2,&=crying
9314,06:55:18.3,&=crying
9315,06:55:18.4,&=crying
9316,06:55:18.5,&=crying
9317,06:55:18.6,&=crying
9318,06:55:18.7,&=crying
9319,06:55:25.2,&=vocalization
9320,06:55:25.3,&=vocalization
9321,06:55:25.4,&=vocalization
9322,06:55:25.5,&=vocalization
9323,06:55:25.6,&=vocalization
9324,06:55:25.7,&=vocalization
9325,07:00:37.5,&=crying
9326,07:00:37.6,&=crying
9327,07:00:37.7,&=crying
9328,07:00:37.8,&=crying
9329,07:00:37.9,&=crying
9330,07:00:38.0,&=crying
9331,07:00:38.1,&=crying
9332,07:00:38.2,&=crying
9333,07:00:38.3,&=crying
9334,07:00:38.4,&=vocalization
9335,07:00:39.0,&=vocalization
9336,07:00:39.1,&=vocalization
9337,07:00:39.2,&=vocalization
9338,07:00:39.3,&=vocalization
9339,07:00:39.4,&=vocalization
9340,07:00:39.5,&=vocalization
9341,07:00:39.6,&=vocalization
9342,07:00:39.7,&=vocalization
9343,07:00:39.8,&=vocalization
9344,07:00:39.9,&=vocalization
9345,07:00:40.0,&=vocalization
9346,07:00:40.1,&=vocalization
9347,07:00:40.2,&=vocalization
9348,07:04:41.8,&=vocalization
9349,07:04:41.9,&=vocalization
9350,07:04:42.0,&=vocalization
9351,07:04:42.1,&=vocalization
9352,07:04:42.2,&=vocalization
9353,07:04:42.3,&=vocalization
9354,07:04:42.4,&=vocalization
9355,07:04:42.5,&=vocalization
9356,07:04:42.6,&=vocalization
9357,07:04:42.7,&=vocalization
9358,07:04:42.8,&=vocalization
9359,07:04:42.9,&=vocalization
9360,07:04:43.0,&=vocalization
9361,07:30:52.1,&=vocalization
9362,07:30:52.2,&=vocalization
9363,07:30:52.3,&=vocalization
9364,07:30:52.4,&=vocalization
9365,07:30:52.5,&=vocalization
9366,07:30:52.6,&=vocalization
9367,07:33:16.8,&=vocalization
9368,07:33:16.9,&=vocalization
9369,07:33:17.0,&=vocalization
9370,07:33:17.1,&=vocalization
9371,07:33:17.2,&=vocalization
9372,07:33:17.3,&=vocalization
9373,07:33:20.0,&=vocalization
9374,07:33:20.1,&=vocalization
9375,07:33:20.2,&=vocalization
9376,07:33:20.3,&=vocalization
9377,07:33:20.4,&=vocalization
9378,07:33:20.5,&=vocalization
9379,07:33:20.6,&=vocalization
9380,07:33:22.7,&=vocalization
9381,07:33:22.8,&=vocalization
9382,07:33:22.9,&=vocalization
9383,07:33:23.0,&=vocalization
9384,07:33:23.1,&=vocalization
9385,07:33:23.2,&=vocalization
9386,07:33:39.1,&=vocalization
9387,07:33:39.2,&=vocalization
9388,07:33:39.3,&=crying
9389,07:33:39.4,&=crying
9390,07:33:39.5,&=crying
9391,07:33:39.6,&=crying
9392,07:33:39.7,&=crying
9393,07:33:39.8,&=crying
9394,07:33:39.9,&=crying
9395,07:33:40.0,&=crying
9396,07:33:40.1,&=crying
9397,07:33:40.2,&=crying
9398,07:33:40.3,&=crying
9399,07:33:40.4,&=crying
9400,07:33:40.5,&=crying
9401,07:33:40.6,&=vocalization
9402,07:33:40.7,&=vocalization
9403,07:33:41.3,&=vocalization
9404,07:33:41.4,&=vocalization
9405,07:33:41.5,&=vocalization
9406,07:33:41.6,&=vocalization
9407,07:33:41.7,&=vocalization
9408,07:33:41.8,&=vocalization
9409,07:33:41.9,&=vocalization
9410,07:33:42.0,&=vocalization
9411,07:33:42.1,&=vocalization
9412,07:33:46.8,&=vocalization
9413,07:33:46.9,&=vocalization
9414,07:33:47.0,&=vocalization
9415,07:33:47.1,&=vocalization
9416,07:33:47.2,&=vocalization
9417,07:34:02.0,&=vocalization
9418,07:34:02.1,&=vocalization
9419,07:34:02.2,&=vocalization
9420,07:34:02.3,&=vocalization
9421,07:39:50.6,&=crying
9422,07:39:50.7,&=crying
9423,07:39:50.8,&=crying
9424,07:39:50.9,&=crying
9425,07:39:51.0,&=crying
9426,07:39:51.1,&=crying
9427,07:39:51.2,&=crying
9428,07:39:51.3,&=crying
9429,07:39:51.4,&=crying
9430,07:39:51.5,&=crying
9431,07:39:51.6,&=crying
9432,07:39:51.7,&=crying
9433,07:39:51.8,&=crying
9434,07:51:16.6,&=vocalization
9435,07:51:16.7,&=vocalization
9436,07:51:16.8,&=vocalization
9437,07:51:16.9,&=vocalization
9438,07:51:17.0,&=vocalization
9439,07:51:17.1,&=vocalization
9440,07:54:59.9,&=vocalization
9441,07:55:00.0,&=vocalization
9442,07:55:00.1,&=vocalization
9443,07:55:00.2,&=vocalization
9444,07:55:00.3,&=vocalization
9445,07:55:00.4,&=vocalization
9446,07:56:07.7,&=vocalization
9447,07:56:07.8,&=vocalization
9448,07:56:07.9,&=vocalization
9449,07:56:08.0,&=vocalization
9450,07:56:08.1,&=vocalization
9451,07:56:08.2,&=vocalization
9452,07:56:08.3,&=vocalization
9453,07:56:09.3,&=vocalization
9454,07:56:09.4,&=vocalization
9455,07:56:09.5,&=vocalization
9456,07:56:09.6,&=vocalization
9457,07:56:09.7,&=vocalization
9458,07:56:09.8,&=vocalization
9459,08:21:51.5,&=crying
9460,08:21:51.6,&=crying
9461,08:21:51.7,&=crying
9462,08:21:51.8,&=crying
9463,08:21:51.9,&=crying
9464,08:21:52.0,&=crying
9465,08:21:52.1,&=crying
9466,08:21:58.6,&=vocalization
9467,08:21:58.7,&=vocalization
9468,08:21:58.8,&=vocalization
9469,08:21:58.9,&=vocalization
9470,08:21:59.0,&=vocalization
9471,08:21:59.1,&=vocalization
9472,08:21:59.2,&=vocalization
9473,08:21:59.3,&=vocalization
9474,08:29:05.0,&=crying
9475,08:29:05.1,&=crying
9476,08:29:05.2,&=crying
9477,08:29:05.3,&=crying
9478,08:29:05.4,&=crying
9479,08:29:05.5,&=crying
9480,08:29:05.6,&=crying
9481,08:29:07.7,&=vocalization
9482,08:29:07.8,&=vocalization
9483,08:29:07.9,&=vocalization
9484,08:29:08.0,&=vocalization
9485,08:29:08.1,&=vocalization
9486,08:29:08.2,&=vocalization
9487,08:29:08.3,&=vocalization
9488,08:29:08.4,&=vocalization
9489,08:29:08.5,&=vocalization
9490,08:29:16.9,&=vocalization
9491,08:29:17.0,&=vocalization
9492,08:30:42.4,&=vocalization
9493,08:30:42.5,&=vocalization
9494,08:30:42.6,&=vocalization
9495,08:30:42.7,&=vocalization
9496,08:30:42.8,&=vocalization
9497,08:30:42.9,&=vocalization
9498,08:30:43.0,&=vocalization
9499,08:30:43.1,&=vocalization
9500,08:33:24.0,&=vocalization
9501,08:33:24.1,&=vocalization
9502,08:33:24.2,&=vocalization
9503,08:33:24.3,&=vocalization
9504,08:33:24.4,&=vocalization
9505,08:33:24.5,&=vocalization
9506,08:37:58.4,&=vocalization
9507,08:37:58.5,&=vocalization
9508,08:37:58.6,&=vocalization
9509,08:37:58.7,&=vocalization
9510,08:37:58.8,&=vocalization
9511,08:37:58.9,&=vocalization
9512,08:45:13.4,&=crying
9513,08:45:13.5,&=crying
9514,08:45:13.6,&=crying
9515,08:45:13.7,&=crying
9516,08:45:13.8,&=crying
9517,08:45:13.9,&=crying
9518,08:45:14.0,&=crying
9519,08:45:14.1,&=crying
9520,08:45:14.2,&=crying
9521,08:45:14.3,&=crying
9522,08:45:14.4,&=crying
9523,08:45:14.5,&=crying
9524,08:53:37.0,&=vocalization
9525,08:53:37.1,&=vocalization
9526,08:53:37.2,&=vocalization
9527,08:53:37.3,&=vocalization
9528,08:53:37.4,&=vocalization
9529,09:07:58.0,&=vfx
9530,09:07:58.1,&=vfx
9531,09:07:58.2,&=vfx
9532,09:07:58.3,&=vfx
9533,09:07:58.4,&=vfx
9534,09:07:58.5,&=vfx
9535,09:48:42.3,&=crying
9536,09:48:42.4,&=crying
9537,09:48:42.5,&=crying
9538,09:48:42.6,&=crying
9539,09:48:42.7,&=crying
9540,09:48:54.6,&=vocalization
9541,09:48:54.7,&=vocalization
9542,09:48:54.8,&=vocalization
9543,09:48:54.9,&=vocalization
9544,09:48:56.2,&=vocalization
9545,09:48:56.3,&=vocalization
9546,09:49:35.2,&=crying
9547,09:49:35.3,&=crying
9548,09:49:35.4,&=crying
9549,09:49:35.5,&=crying
9550,09:49:35.6,&=crying
9551,09:49:35.7,&=crying
9552,09:49:39.6,&=crying
9553,09:49:39.7,&=crying
9554,09:49:39.8,&=crying
9555,09:49:39.9,&=crying
9556,09:49:40.0,&=crying
9557,09:49:40.1,&=crying
9558,09:49:42.1,&=crying
9559,09:49:42.2,&=crying
9560,09:49:42.3,&=crying
9561,09:49:42.4,&=crying
9562,09:49:42.5,&=crying
9563,09:49:42.6,&=crying
9564,09:49:44.5,&=crying
9565,09:49:44.6,&=crying
9566,09:49:44.7,&=crying
9567,09:49:44.8,&=crying
9568,09:49:44.9,&=crying
9569,09:49:45.0,&=crying
9570,09:49:45.1,&=crying
9571,09:49:45.2,&=crying
9572,09:49:45.3,&=crying
9573,09:49:45.4,&=crying
9574,09:49:45.5,&=crying
9575,09:49:45.6,&=crying
9576,09:49:45.7,&=crying
9577,09:49:45.8,&=crying
9578,09:49:45.9,&=crying
9579,09:49:46.0,&=crying
9580,09:49:46.1,&=crying
9581,09:49:46.2,&=crying
9582,09:49:46.3,&=crying
9583,09:49:46.4,&=crying
9584,09:49:46.5,&=crying
9585,09:49:46.6,&=crying
9586,09:49:46.7,&=crying
9587,09:49:46.8,&=crying
9588,09:49:46.9,&=crying
9589,09:49:47.0,&=crying
9590,09:49:47.1,&=crying
9591,09:49:47.2,&=crying
9592,09:49:47.3,&=crying
9593,09:49:48.3,&=crying
9594,09:49:48.4,&=crying
9595,09:49:48.5,&=crying
9596,09:49:48.6,&=crying
9597,09:49:48.7,&=crying
9598,09:49:48.8,&=crying
9599,09:49:48.9,&=crying
9600,09:49:49.0,&=crying
9601,09:49:49.1,&=crying
9602,09:49:49.2,&=crying
9603,09:49:49.3,&=crying
9604,09:49:50.2,&=crying
9605,09:49:50.3,&=crying
9606,09:49:50.4,&=crying
9607,09:49:50.5,&=crying
9608,09:49:50.6,&=crying
9609,09:49:50.7,&=crying
9610,09:49:50.8,&=crying
9611,09:49:50.9,&=crying
9612,09:49:51.0,&=crying
9613,09:49:51.1,&=crying
9614,09:49:51.2,&=crying
9615,09:49:51.3,&=crying
9616,09:49:51.4,&=crying
9617,09:49:52.4,&=crying
9618,09:49:52.5,&=crying
9619,09:49:52.6,&=crying
9620,09:49:52.7,&=crying
9621,09:49:52.8,&=crying
9622,09:49:52.9,&=crying
9623,09:49:53.0,&=crying
9624,09:49:53.1,&=crying
9625,09:49:53.2,&=crying
9626,09:49:53.3,&=crying
9627,09:49:53.4,&=crying
9628,09:49:53.5,&=crying
9629,09:49:53.6,&=crying
9630,09:49:53.7,&=crying
9631,09:49:53.8,&=crying
9632,09:49:53.9,&=crying
9633,09:49:54.0,&=crying
9634,09:49:54.1,&=crying
9635,09:49:54.2,&=crying
9636,09:49:54.3,&=crying
9637,09:49:54.4,&=crying
9638,09:49:54.5,&=crying
9639,09:49:54.6,&=crying
9640,09:49:54.7,&=crying
9641,09:49:54.8,&=crying
9642,09:49:54.9,&=crying
9643,09:49:55.0,&=crying
9644,09:49:55.1,&=crying
9645,09:49:55.2,&=crying
9646,09:49:55.3,&=crying
9647,09:49:55.4,&=crying
9648,09:49:57.1,&=crying
9649,09:49:57.2,&=crying
9650,09:49:57.3,&=crying
9651,09:49:57.4,&=crying
9652,09:49:57.5,&=crying
9653,09:49:57.6,&=crying
9654,09:49:57.7,&=crying
9655,09:49:57.8,&=crying
9656,09:49:57.9,&=crying
9657,09:49:58.0,&=crying
9658,09:49:58.1,&=crying
9659,09:49:58.2,&=crying
9660,09:49:59.5,&=crying
9661,09:49:59.6,&=crying
9662,09:49:59.7,&=crying
9663,09:49:59.8,&=crying
9664,09:49:59.9,&=crying
9665,09:50:00.0,&=crying
9666,09:50:00.1,&=crying
9667,09:50:00.2,&=crying
9668,09:50:00.3,&=crying
9669,09:50:00.4,&=crying
9670,09:50:00.5,&=crying
9671,09:50:00.6,&=crying
9672,09:50:00.7,&=crying
9673,09:50:00.8,&=crying
9674,09:50:00.9,&=crying
9675,09:50:01.0,&=crying
9676,09:50:01.1,&=crying
9677,09:50:01.2,&=crying
9678,09:50:01.3,&=crying
9679,09:50:01.4,&=crying
9680,09:50:03.6,&=vocalization
9681,09:50:03.7,&=vocalization
9682,09:50:03.8,&=vocalization
9683,09:50:03.9,&=vocalization
9684,09:50:04.0,&=vocalization
9685,09:50:04.1,&=vocalization
9686,09:50:04.2,&=vocalization
9687,09:50:04.3,&=vocalization
9688,09:50:04.4,&=vocalization
9689,09:50:04.5,&=vocalization
9690,09:50:04.6,&=vocalization
9691,09:50:04.7,&=vocalization
9692,09:50:04.8,&=vocalization
9693,09:50:04.9,&=vocalization
9694,09:50:05.0,&=vocalization
9695,09:50:05.1,&=vocalization
9696,09:50:05.2,&=vocalization
9697,09:50:05.3,&=vocalization
9698,09:50:05.4,&=vocalization
9699,09:50:05.5,&=vocalization
9700,09:50:05.6,&=vocalization
9701,09:50:05.7,&=vocalization
9702,09:50:05.8,&=vocalization
9703,09:50:05.9,&=vocalization
9704,09:50:06.0,&=vocalization
9705,09:50:06.1,&=vocalization
9706,09:50:07.5,&=vocalization
9707,09:50:07.6,&=vocalization
9708,09:50:07.7,&=vocalization
9709,09:50:07.8,&=vocalization
9710,09:50:07.9,&=vocalization
9711,09:50:08.0,&=vocalization
9712,09:50:08.1,&=vocalization
9713,09:50:08.2,&=vocalization
9714,09:50:08.3,&=vocalization
9715,09:50:08.4,&=vocalization
9716,09:50:08.5,&=vocalization
9717,09:50:08.6,&=vocalization
9718,09:50:09.5,&=crying
9719,09:50:09.6,&=crying
9720,09:50:09.7,&=crying
9721,09:50:09.8,&=crying
9722,09:50:09.9,&=crying
9723,09:50:10.0,&=crying
9724,09:50:10.1,&=crying
9725,09:50:10.2,&=crying
9726,09:50:11.5,&=crying
9727,09:50:11.6,&=crying
9728,09:50:11.7,&=crying
9729,09:50:11.8,&=crying
9730,09:50:11.9,&=crying
9731,09:50:12.0,&=crying
9732,09:50:12.1,&=crying
9733,09:50:12.2,&=crying
9734,09:50:12.3,&=crying
9735,09:50:12.4,&=crying
9736,09:50:12.5,&=crying
9737,09:50:15.1,&=crying
9738,09:50:15.2,&=crying
9739,09:50:15.3,&=crying
9740,09:50:15.4,&=crying
9741,09:50:15.5,&=crying
9742,09:50:15.6,&=crying
9743,09:50:15.7,&=crying
9744,09:50:16.6,&=crying
9745,09:50:16.7,&=crying
9746,09:50:16.8,&=crying
9747,09:50:16.9,&=crying
9748,09:50:17.0,&=crying
9749,09:50:17.1,&=crying
9750,09:50:17.2,&=crying
9751,09:50:17.3,&=crying
9752,09:50:17.4,&=crying
9753,09:50:17.5,&=crying
9754,09:50:17.6,&=crying
9755,09:50:17.7,&=crying
9756,09:50:17.8,&=crying
9757,09:50:17.9,&=crying
9758,09:50:18.0,&=crying
9759,09:50:18.1,&=crying
9760,09:50:20.9,&=crying
9761,09:50:21.0,&=crying
9762,09:50:21.1,&=crying
9763,09:50:21.2,&=crying
9764,09:50:21.3,&=crying
9765,09:50:21.4,&=crying
9766,09:50:21.5,&=crying
9767,09:50:22.4,&=crying
9768,09:50:22.5,&=crying
9769,09:50:22.6,&=crying
9770,09:50:22.7,&=crying
9771,09:50:22.8,&=crying
9772,09:50:22.9,&=crying
9773,09:50:23.0,&=crying
9774,09:50:23.1,&=crying
9775,09:50:23.2,&=crying
9776,09:50:23.3,&=crying
9777,09:50:23.4,&=crying
9778,09:50:23.5,&=crying
9779,09:50:23.6,&=crying
9780,09:50:23.7,&=crying
9781,09:50:23.8,&=crying
9782,09:50:23.9,&=crying
9783,09:50:24.0,&=crying
9784,09:50:24.1,&=crying
9785,09:50:24.2,&=crying
9786,09:50:24.3,&=crying
9787,09:50:24.4,&=crying
9788,09:50:24.5,&=crying
9789,09:50:24.6,&=crying
9790,09:50:24.7,&=crying
9791,09:50:24.8,&=crying
9792,09:50:24.9,&=crying
9793,09:50:25.0,&=crying
9794,09:50:25.1,&=crying
9795,09:50:25.2,&=crying
9796,09:50:25.3,&=crying
9797,09:50:25.4,&=crying
9798,09:50:25.5,&=crying
9799,09:50:25.6,&=crying
9800,09:50:25.7,&=crying
9801,09:50:25.8,&=crying
9802,09:50:25.9,&=crying
9803,09:50:26.0,&=crying
9804,09:50:26.1,&=crying
9805,09:50:26.2,&=crying
9806,09:50:26.3,&=crying
9807,09:50:27.2,&=crying
9808,09:50:27.3,&=crying
9809,09:50:27.4,&=crying
9810,09:50:27.5,&=crying
9811,09:50:27.6,&=crying
9812,09:50:27.7,&=crying
9813,09:50:27.8,&=crying
9814,09:50:27.9,&=crying
9815,09:50:28.0,&=crying
9816,09:50:28.1,&=crying
9817,09:50:28.2,&=crying
9818,09:50:28.3,&=crying
9819,09:50:28.4,&=crying
9820,09:50:28.5,&=crying
9821,09:50:28.6,&=crying
9822,09:50:28.7,&=crying
