,Time,1 Minute Episode
39489,35646.9,2
39490,35647.0,2
39491,35647.1,2
39492,35647.2,2
39493,35647.3,2
39494,35647.4,2
39495,35647.5,2
39496,35647.6,2
39497,35647.7,2
39498,35647.8,2
39499,35647.9,2
39500,35648.0,2
39501,35648.1,2
39502,35648.2,2
39503,35648.3,2
39504,35648.4,2
39505,35648.5,2
39506,35648.6,2
39507,35648.7,2
39508,35648.8,2
39509,35648.9,2
39510,35649.0,2
39511,35649.1,2
39512,35649.2,2
39513,35649.3,2
39514,35649.4,2
39515,35649.5,2
39516,35649.6,2
39517,35649.7,2
39518,35649.8,2
39519,35649.9,2
39520,35650.0,2
39521,35650.1,2
39522,35650.2,2
39523,35650.3,2
39524,35650.4,2
39525,35650.5,2
39526,35650.6,2
39527,35650.7,2
39528,35650.8,2
39529,35650.9,2
39530,35651.0,2
39531,35651.1,2
39532,35651.2,2
39533,35651.3,2
39534,35651.4,2
39535,35651.5,2
39536,35651.6,2
39537,35651.7,2
39538,35651.8,2
39539,35651.9,2
39540,35652.0,2
39541,35652.1,2
39542,35652.2,2
39543,35652.3,2
39544,35652.4,2
39545,35652.5,2
39546,35652.6,2
39547,35652.7,2
39548,35652.8,2
39549,35652.9,2
39550,35653.0,2
39551,35653.1,2
39552,35653.2,2
39553,35653.3,2
39554,35653.4,2
39555,35653.5,2
39556,35653.6,2
39557,35653.7,2
39558,35653.8,2
39559,35653.9,2
39560,35654.0,2
39561,35654.1,2
39562,35654.2,2
39563,35654.3,2
39564,35654.4,2
39565,35654.5,2
39566,35654.6,2
39567,35654.7,2
39568,35654.8,2
39569,35654.9,2
39570,35655.0,2
39571,35655.1,2
39572,35655.2,2
39573,35655.3,2
39574,35655.4,2
39575,35655.5,2
39576,35655.6,2
39577,35655.7,2
39578,35655.8,2
39579,35655.9,2
39580,35656.0,2
39581,35656.1,2
39582,35656.2,2
39583,35656.3,2
39584,35656.4,2
39585,35656.5,2
39586,35656.6,2
39587,35656.7,2
39588,35656.8,2
39589,35656.9,2
39590,35657.0,2
39591,35657.1,2
39592,35657.2,2
39593,35657.3,2
39594,35657.4,2
39595,35657.5,2
39596,35657.6,2
39597,35657.7,2
39598,35657.8,2
39599,35657.9,2
39600,35658.0,2
39601,35658.1,2
39602,35658.2,2
39603,35658.3,2
39604,35658.4,2
39605,35658.5,2
39606,35658.6,2
39607,35658.7,2
39608,35658.8,2
39609,35658.9,2
39610,35659.0,2
39611,35659.1,2
39612,35659.2,2
39613,35659.3,2
39614,35659.4,2
39615,35659.5,2
39616,35659.6,2
39617,35659.7,2
39618,35659.8,2
39619,35659.9,2
39620,35660.0,2
39621,35660.1,2
39622,35660.2,2
39623,35660.3,2
39624,35660.4,2
39625,35660.5,2
39626,35660.6,2
39627,35660.7,2
39628,35660.8,2
39629,35660.9,2
39630,35661.0,2
39631,35661.1,2
39632,35661.2,2
39633,35661.3,2
39634,35661.4,2
39635,35661.5,2
39636,35661.6,2
39637,35661.7,2
39638,35661.8,2
39639,35661.9,2
39640,35662.0,2
39641,35662.1,2
39642,35662.2,2
39643,35662.3,2
39644,35662.4,2
39645,35662.5,2
39646,35662.6,2
39647,35662.7,2
39648,35662.8,2
39649,35662.9,2
39650,35663.0,2
39651,35663.1,2
39652,35663.2,2
39653,35663.3,2
39654,35663.4,2
39655,35663.5,2
39656,35663.6,2
39657,35663.7,2
39658,35663.8,2
39659,35663.9,2
39660,35664.0,2
39661,35664.1,2
39662,35664.2,2
39663,35664.3,2
39664,35664.4,2
39665,35664.5,2
39666,35664.6,2
39667,35664.7,2
39668,35664.8,2
39669,35664.9,2
39670,35665.0,2
39671,35665.1,2
39672,35665.2,2
39673,35665.3,2
39674,35665.4,2
39675,35665.5,2
39676,35665.6,2
39677,35665.7,2
39678,35665.8,2
39679,35665.9,2
39680,35666.0,2
39681,35666.1,2
39682,35666.2,2
39683,35666.3,2
39684,35666.4,2
39685,35666.5,2
39686,35666.6,2
39687,35666.7,2
39688,35666.8,2
39689,35666.9,2
39690,35667.0,2
39691,35667.1,2
39692,35667.2,2
39693,35667.3,2
39694,35667.4,2
39695,35667.5,2
39696,35667.6,2
39697,35667.7,2
39698,35667.8,2
39699,35667.9,2
39700,35668.0,2
39701,35668.1,2
39702,35668.2,2
39703,35668.3,2
39704,35668.4,2
39705,35668.5,2
39706,35668.6,2
39707,35668.7,2
39708,35668.8,2
39709,35668.9,2
39710,35669.0,2
39711,35669.1,2
39712,35669.2,2
39713,35669.3,2
39714,35669.4,2
39715,35669.5,2
39716,35669.6,2
39717,35669.7,2
39718,35669.8,2
39719,35669.9,2
39720,35670.0,2
39721,35670.1,2
39722,35670.2,2
39723,35670.3,2
39724,35670.4,2
39725,35670.5,2
39726,35670.6,2
39727,35670.7,2
39728,35670.8,2
39729,35670.9,2
39730,35671.0,2
39731,35671.1,2
39732,35671.2,2
39733,35671.3,2
39734,35671.4,2
39735,35671.5,2
39736,35671.6,2
39737,35671.7,2
39738,35671.8,2
39739,35671.9,2
39740,35672.0,2
39741,35672.1,2
39742,35672.2,2
39743,35672.3,2
39744,35672.4,2
39745,35672.5,2
39746,35672.6,2
39747,35672.7,2
39748,35672.8,2
39749,35672.9,2
39750,35673.0,2
39751,35673.1,2
39752,35673.2,2
39753,35673.3,2
39754,35673.4,2
39755,35673.5,2
39756,35673.6,2
39757,35673.7,2
39758,35673.8,2
39759,35673.9,2
39760,35674.0,2
39761,35674.1,2
39762,35674.2,2
39763,35674.3,2
39764,35674.4,2
39765,35674.5,2
39766,35674.6,2
39767,35674.7,2
39768,35674.8,2
39769,35674.9,2
39770,35675.0,2
39771,35675.1,2
39772,35675.2,2
39773,35675.3,2
39774,35675.4,2
39775,35675.5,2
39776,35675.6,2
39777,35675.7,2
39778,35675.8,2
39779,35675.9,2
39780,35676.0,2
39781,35676.1,2
39782,35676.2,2
39783,35676.3,2
39784,35676.4,2
39785,35676.5,2
39786,35676.6,2
39787,35676.7,2
39788,35676.8,2
39789,35676.9,2
39790,35677.0,2
39791,35677.1,2
39792,35677.2,2
39793,35677.3,2
39794,35677.4,2
39795,35677.5,2
39796,35677.6,2
39797,35677.7,2
39798,35677.8,2
39799,35677.9,2
39800,35678.0,2
39801,35678.1,2
39802,35678.2,2
39803,35678.3,2
39804,35678.4,2
39805,35678.5,2
39806,35678.6,2
39807,35678.7,2
39808,35678.8,2
39809,35678.9,2
39810,35679.0,2
39811,35679.1,2
39812,35679.2,2
39813,35679.3,2
39814,35679.4,2
39815,35679.5,2
39816,35679.6,2
39817,35679.7,2
39818,35679.8,2
39819,35679.9,2
39820,35680.0,2
39821,35680.1,2
39822,35680.2,2
39823,35680.3,2
39824,35680.4,2
39825,35680.5,2
39826,35680.6,2
39827,35680.7,2
39828,35680.8,2
39829,35680.9,2
39830,35681.0,2
39831,35681.1,2
39832,35681.2,2
39833,35681.3,2
39834,35681.4,2
39835,35681.5,2
39836,35681.6,2
39837,35681.7,2
39838,35681.8,2
39839,35681.9,2
39840,35682.0,2
39841,35682.1,2
39842,35682.2,2
39843,35682.3,2
39844,35682.4,2
39845,35682.5,2
39846,35682.6,2
39847,35682.7,2
39848,35682.8,2
39849,35682.9,2
39850,35683.0,2
39851,35683.1,2
39852,35683.2,2
39853,35683.3,2
39854,35683.4,2
39855,35683.5,2
39856,35683.6,2
39857,35683.7,2
39858,35683.8,2
39859,35683.9,2
39860,35684.0,2
39861,35684.1,2
39862,35684.2,2
39863,35684.3,2
39864,35684.4,2
39865,35684.5,2
39866,35684.6,2
39867,35684.7,2
39868,35684.8,2
39869,35684.9,2
39870,35685.0,2
39871,35685.1,2
39872,35685.2,2
39873,35685.3,2
39874,35685.4,2
39875,35685.5,2
39876,35685.6,2
39877,35685.7,2
39878,35685.8,2
39879,35685.9,2
39880,35686.0,2
39881,35686.1,2
39882,35686.2,2
39883,35686.3,2
39884,35686.4,2
39885,35686.5,2
39886,35686.6,2
39887,35686.7,2
39888,35686.8,2
39889,35686.9,2
39890,35687.0,2
39891,35687.1,2
39892,35687.2,2
39893,35687.3,2
39894,35687.4,2
39895,35687.5,2
39896,35687.6,2
39897,35687.7,2
39898,35687.8,2
39899,35687.9,2
39900,35688.0,2
39901,35688.1,2
39902,35688.2,2
39903,35688.3,2
39904,35688.4,2
39905,35688.5,2
39906,35688.6,2
39907,35688.7,2
39908,35688.8,2
39909,35688.9,2
39910,35689.0,2
39911,35689.1,2
39912,35689.2,2
39913,35689.3,2
39914,35689.4,2
39915,35689.5,2
39916,35689.6,2
39917,35689.7,2
39918,35689.8,2
39919,35689.9,2
39920,35690.0,2
39921,35690.1,2
39922,35690.2,2
39923,35690.3,2
39924,35690.4,2
39925,35690.5,2
39926,35690.6,2
39927,35690.7,2
39928,35690.8,2
39929,35690.9,2
39930,35691.0,2
39931,35691.1,2
39932,35691.2,2
39933,35691.3,2
39934,35691.4,2
39935,35691.5,2
39936,35691.6,2
39937,35691.7,2
39938,35691.8,2
39939,35691.9,2
39940,35692.0,2
39941,35692.1,2
39942,35692.2,2
39943,35692.3,2
39944,35692.4,2
39945,35692.5,2
39946,35692.6,2
39947,35692.7,2
39948,35692.8,2
39949,35692.9,2
39950,35693.0,2
39951,35693.1,2
39952,35693.2,2
39953,35693.3,2
39954,35693.4,2
39955,35693.5,2
39956,35693.6,2
39957,35693.7,2
39958,35693.8,2
39959,35693.9,2
39960,35694.0,2
39961,35694.1,2
39962,35694.2,2
39963,35694.3,2
39964,35694.4,2
39965,35694.5,2
39966,35694.6,2
39967,35694.7,2
39968,35694.8,2
39969,35694.9,2
39970,35695.0,2
39971,35695.1,2
39972,35695.2,2
39973,35695.3,2
39974,35695.4,2
39975,35695.5,2
39976,35695.6,2
39977,35695.7,2
39978,35695.8,2
39979,35695.9,2
39980,35696.0,2
39981,35696.1,2
39982,35696.2,2
39983,35696.3,2
39984,35696.4,2
39985,35696.5,2
39986,35696.6,2
39987,35696.7,2
39988,35696.8,2
39989,35696.9,2
39990,35697.0,2
39991,35697.1,2
39992,35697.2,2
39993,35697.3,2
39994,35697.4,2
39995,35697.5,2
39996,35697.6,2
39997,35697.7,2
39998,35697.8,2
39999,35697.9,2
40000,35698.0,2
40001,35698.1,2
40002,35698.2,2
40003,35698.3,2
40004,35698.4,2
40005,35698.5,2
40006,35698.6,2
40007,35698.7,2
40008,35698.8,2
40009,35698.9,2
40010,35699.0,2
40011,35699.1,2
40012,35699.2,2
40013,35699.3,2
40014,35699.4,2
40015,35699.5,2
40016,35699.6,2
40017,35699.7,2
40018,35699.8,2
40019,35699.9,2
40020,35700.0,2
40021,35700.1,2
40022,35700.2,2
40023,35700.3,2
40024,35700.4,2
40025,35700.5,2
40026,35700.6,2
40027,35700.7,2
40028,35700.8,2
40029,35700.9,2
40030,35701.0,2
40031,35701.1,2
40032,35701.2,2
40033,35701.3,2
40034,35701.4,2
40035,35701.5,2
40036,35701.6,2
40037,35701.7,2
40038,35701.8,2
40039,35701.9,2
40040,35702.0,2
40041,35702.1,2
40042,35702.2,2
40043,35702.3,2
40044,35702.4,2
40045,35702.5,2
40046,35702.6,2
40047,35702.7,2
40048,35702.8,2
40049,35702.9,2
40050,35703.0,2
40051,35703.1,2
40052,35703.2,2
40053,35703.3,2
40054,35703.4,2
40055,35703.5,2
40056,35703.6,2
40057,35703.7,2
40058,35703.8,2
40059,35703.9,2
40060,35704.0,2
40061,35704.1,2
40062,35704.2,2
40063,35704.3,2
40064,35704.4,2
40065,35704.5,2
40066,35704.6,2
40067,35704.7,2
40068,35704.8,2
40069,35704.9,2
40070,35705.0,2
40071,35705.1,2
40072,35705.2,2
40073,35705.3,2
40074,35705.4,2
40075,35705.5,2
40076,35705.6,2
40077,35705.7,2
40078,35705.8,2
40079,35705.9,2
40080,35706.0,2
40081,35706.1,2
40082,35706.2,2
40083,35706.3,2
40084,35706.4,2
40085,35706.5,2
40086,35706.6,2
40087,35706.7,2
40088,35706.8,2
40089,35706.9,2
40090,35707.0,2
40091,35707.1,2
40092,35707.2,2
40093,35707.3,2
40094,35707.4,2
40095,35707.5,2
40096,35707.6,2
40097,35707.7,2
40098,35707.8,2
40099,35707.9,2
40100,35708.0,2
40101,35708.1,2
40102,35708.2,2
40103,35708.3,2
40104,35708.4,2
40105,35708.5,2
40106,35708.6,2
40107,35708.7,2
40108,35708.8,2
40109,35708.9,2
40110,35709.0,2
40111,35709.1,2
40112,35709.2,2
40113,35709.3,2
40114,35709.4,2
40115,35709.5,2
40116,35709.6,2
40117,35709.7,2
40118,35709.8,2
40119,35709.9,2
40120,35710.0,2
40121,35710.1,2
40122,35710.2,2
40123,35710.3,2
40124,35710.4,2
40125,35710.5,2
40126,35710.6,2
40127,35710.7,2
40128,35710.8,2
40129,35710.9,2
40130,35711.0,2
40131,35711.1,2
40132,35711.2,2
40133,35711.3,2
40134,35711.4,2
40135,35711.5,2
40136,35711.6,2
40137,35711.7,2
40138,35711.8,2
40139,35711.9,2
40140,35712.0,2
40141,35712.1,2
40142,35712.2,2
40143,35712.3,2
40144,35712.4,2
40145,35712.5,2
40146,35712.6,2
40147,35712.7,2
40148,35712.8,2
40149,35712.9,2
40150,35713.0,2
40151,35713.1,2
40152,35713.2,2
40153,35713.3,2
40154,35713.4,2
40155,35713.5,2
40156,35713.6,2
40157,35713.7,2
40158,35713.8,2
40159,35713.9,2
40160,35714.0,2
40161,35714.1,2
40162,35714.2,2
40163,35714.3,2
40164,35714.4,2
40165,35714.5,2
40166,35714.6,2
40167,35714.7,2
40168,35714.8,2
40169,35714.9,2
40170,35715.0,2
40171,35715.1,2
40172,35715.2,2
40173,35715.3,2
40174,35715.4,2
40175,35715.5,2
40176,35715.6,2
40177,35715.7,2
40178,35715.8,2
40179,35715.9,2
40180,35716.0,2
40181,35716.1,2
40182,35716.2,2
40183,35716.3,2
40184,35716.4,2
40185,35716.5,2
40186,35716.6,2
40187,35716.7,2
40188,35716.8,2
40189,35716.9,2
40190,35717.0,2
40191,35717.1,2
40192,35717.2,2
40193,35717.3,2
40194,35717.4,2
40195,35717.5,2
40196,35717.6,2
40197,35717.7,2
40198,35717.8,2
40199,35717.9,2
40200,35718.0,2
40201,35718.1,2
40202,35718.2,2
40203,35718.3,2
40204,35718.4,2
40205,35718.5,2
40206,35718.6,2
40207,35718.7,2
40208,35718.8,2
40209,35718.9,2
40210,35719.0,2
40211,35719.1,2
40212,35719.2,2
40213,35719.3,2
40214,35719.4,2
40215,35719.5,2
40216,35719.6,2
40217,35719.7,2
40218,35719.8,2
40219,35719.9,2
40220,35720.0,2
40221,35720.1,2
40222,35720.2,2
40223,35720.3,2
40224,35720.4,2
40225,35720.5,2
40226,35720.6,2
40227,35720.7,2
40228,35720.8,2
40229,35720.9,2
40230,35721.0,2
40231,35721.1,2
40232,35721.2,2
40233,35721.3,2
40234,35721.4,2
40235,35721.5,2
40236,35721.6,2
40237,35721.7,2
40238,35721.8,2
40239,35721.9,2
40240,35722.0,2
40241,35722.1,2
40242,35722.2,2
40243,35722.3,2
40244,35722.4,2
40245,35722.5,2
40246,35722.6,2
40247,35722.7,2
40248,35722.8,2
40249,35722.9,2
40250,35723.0,2
40251,35723.1,2
40252,35723.2,2
40253,35723.3,2
40254,35723.4,2
40255,35723.5,2
40256,35723.6,2
40257,35723.7,2
40258,35723.8,2
40259,35723.9,2
40260,35724.0,2
40261,35724.1,2
40262,35724.2,2
40263,35724.3,2
40264,35724.4,2
40265,35724.5,2
40266,35724.6,2
40267,35724.7,2
40268,35724.8,2
40269,35724.9,2
40270,35725.0,2
40271,35725.1,2
40272,35725.2,2
40273,35725.3,2
40274,35725.4,2
40275,35725.5,2
40276,35725.6,2
40277,35725.7,2
40278,35725.8,2
40279,35725.9,2
40280,35726.0,2
40281,35726.1,2
40282,35726.2,2
40283,35726.3,2
40284,35726.4,2
40285,35726.5,2
40286,35726.6,2
40287,35726.7,2
40288,35726.8,2
40289,35726.9,2
40290,35727.0,2
40291,35727.1,2
40292,35727.2,2
40293,35727.3,2
40294,35727.4,2
40295,35727.5,2
40296,35727.6,2
40297,35727.7,2
40298,35727.8,2
40299,35727.9,2
40300,35728.0,2
40301,35728.1,2
40302,35728.2,2
40303,35728.3,2
40304,35728.4,2
40305,35728.5,2
40306,35728.6,2
40307,35728.7,2
40308,35728.8,2
40309,35728.9,2
40310,35729.0,2
40311,35729.1,2
40312,35729.2,2
40313,35729.3,2
40314,35729.4,2
40315,35729.5,2
40316,35729.6,2
40317,35729.7,2
40318,35729.8,2
40319,35729.9,2
40320,35730.0,2
40321,35730.1,2
40322,35730.2,2
40323,35730.3,2
40324,35730.4,2
40325,35730.5,2
40326,35730.6,2
40327,35730.7,2
40328,35730.8,2
40329,35730.9,2
40330,35731.0,2
40331,35731.1,2
40332,35731.2,2
40333,35731.3,2
40334,35731.4,2
40335,35731.5,2
40336,35731.6,2
40337,35731.7,2
40338,35731.8,2
40339,35731.9,2
40340,35732.0,2
40341,35732.1,2
40342,35732.2,2
40343,35732.3,2
40344,35732.4,2
40345,35732.5,2
40346,35732.6,2
40347,35732.7,2
40348,35732.8,2
40349,35732.9,2
40350,35733.0,2
40351,35733.1,2
40352,35733.2,2
40353,35733.3,2
40354,35733.4,2
40355,35733.5,2
40356,35733.6,2
40357,35733.7,2
40358,35733.8,2
40359,35733.9,2
40360,35734.0,2
40361,35734.1,2
40362,35734.2,2
40363,35734.3,2
40364,35734.4,2
40365,35734.5,2
40366,35734.6,2
40367,35734.7,2
40368,35734.8,2
40369,35734.9,2
40370,35735.0,2
40371,35735.1,2
40372,35735.2,2
40373,35735.3,2
40374,35735.4,2
40375,35735.5,2
40376,35735.6,2
40377,35735.7,2
40378,35735.8,2
40379,35735.9,2
40380,35736.0,2
40381,35736.1,2
40382,35736.2,2
40383,35736.3,2
40384,35736.4,2
40385,35736.5,2
40386,35736.6,2
40387,35736.7,2
40388,35736.8,2
40389,35736.9,2
40390,35737.0,2
40391,35737.1,2
40392,35737.2,2
40393,35737.3,2
40394,35737.4,2
40395,35737.5,2
40396,35737.6,2
40397,35737.7,2
40398,35737.8,2
40399,35737.9,2
40400,35738.0,2
40401,35738.1,2
40402,35738.2,2
40403,35738.3,2
40404,35738.4,2
40405,35738.5,2
40406,35738.6,2
40407,35738.7,2
40408,35738.8,2
40409,35738.9,2
40410,35739.0,2
40411,35739.1,2
40412,35739.2,2
40413,35739.3,2
40414,35739.4,2
40415,35739.5,2
40416,35739.6,2
40417,35739.7,2
40418,35739.8,2
40419,35739.9,2
40420,35740.0,2
40421,35740.1,2
40422,35740.2,2
40423,35740.3,2
40424,35740.4,2
40425,35740.5,2
40426,35740.6,2
40427,35740.7,2
40428,35740.8,2
40429,35740.9,2
40430,35741.0,2
40431,35741.1,2
40432,35741.2,2
40433,35741.3,2
40434,35741.4,2
40435,35741.5,2
40436,35741.6,2
40437,35741.7,2
40438,35741.8,2
40439,35741.9,2
40440,35742.0,2
40441,35742.1,2
40442,35742.2,2
40443,35742.3,2
40444,35742.4,2
40445,35742.5,2
40446,35742.6,2
40447,35742.7,2
40448,35742.8,2
40449,35742.9,2
40450,35743.0,2
40451,35743.1,2
40452,35743.2,2
40453,35743.3,2
40454,35743.4,2
40455,35743.5,2
40456,35743.6,2
40457,35743.7,2
40458,35743.8,2
40459,35743.9,2
40460,35744.0,2
40461,35744.1,2
40462,35744.2,2
40463,35744.3,2
40464,35744.4,2
40465,35744.5,2
40466,35744.6,2
40467,35744.7,2
40468,35744.8,2
40469,35744.9,2
40470,35745.0,2
40471,35745.1,2
40472,35745.2,2
40473,35745.3,2
40474,35745.4,2
40475,35745.5,2
40476,35745.6,2
40477,35745.7,2
40478,35745.8,2
40479,35745.9,2
40480,35746.0,2
40481,35746.1,2
40482,35746.2,2
40483,35746.3,2
40484,35746.4,2
40485,35746.5,2
40486,35746.6,2
40487,35746.7,2
40488,35746.8,2
40489,35746.9,2
40490,35747.0,2
40491,35747.1,2
40492,35747.2,2
40493,35747.3,2
40494,35747.4,2
40495,35747.5,2
40496,35747.6,2
40497,35747.7,2
40498,35747.8,2
40499,35747.9,2
40500,35748.0,2
40501,35748.1,2
40502,35748.2,2
40503,35748.3,2
40504,35748.4,2
40505,35748.5,2
40506,35748.6,2
40507,35748.7,2
40508,35748.8,2
40509,35748.9,2
40510,35749.0,2
40511,35749.1,2
40512,35749.2,2
40513,35749.3,2
40514,35749.4,2
40515,35749.5,2
40516,35749.6,2
40517,35749.7,2
40518,35749.8,2
40519,35749.9,2
40520,35750.0,2
40521,35750.1,2
40522,35750.2,2
40523,35750.3,2
40524,35750.4,2
40525,35750.5,2
40526,35750.6,2
40527,35750.7,2
40528,35750.8,2
40529,35750.9,2
40530,35751.0,2
40531,35751.1,2
40532,35751.2,2
40533,35751.3,2
40534,35751.4,2
40535,35751.5,2
40536,35751.6,2
40537,35751.7,2
40538,35751.8,2
40539,35751.9,2
40540,35752.0,2
40541,35752.1,2
40542,35752.2,2
40543,35752.3,2
40544,35752.4,2
40545,35752.5,2
40546,35752.6,2
40547,35752.7,2
40548,35752.8,2
40549,35752.9,2
40550,35753.0,2
40551,35753.1,2
40552,35753.2,2
40553,35753.3,2
40554,35753.4,2
40555,35753.5,2
40556,35753.6,2
40557,35753.7,2
40558,35753.8,2
40559,35753.9,2
40560,35754.0,2
40561,35754.1,2
40562,35754.2,2
40563,35754.3,2
40564,35754.4,2
40565,35754.5,2
40566,35754.6,2
40567,35754.7,2
40568,35754.8,2
40569,35754.9,2
40570,35755.0,2
40571,35755.1,2
40572,35755.2,2
40573,35755.3,2
40574,35755.4,2
40575,35755.5,2
40576,35755.6,2
40577,35755.7,2
40578,35755.8,2
40579,35755.9,2
40580,35756.0,2
40581,35756.1,2
40582,35756.2,2
40583,35756.3,2
40584,35756.4,2
40585,35756.5,2
40586,35756.6,2
40587,35756.7,2
40588,35756.8,2
40589,35756.9,2
40590,35757.0,2
40591,35757.1,2
40592,35757.2,2
40593,35757.3,2
40594,35757.4,2
40595,35757.5,2
40596,35757.6,2
40597,35757.7,2
40598,35757.8,2
40599,35757.9,2
40600,35758.0,2
40601,35758.1,2
40602,35758.2,2
40603,35758.3,2
40604,35758.4,2
40605,35758.5,2
40606,35758.6,2
40607,35758.7,2
40608,35758.8,2
40609,35758.9,2
40610,35759.0,2
40611,35759.1,2
40612,35759.2,2
40613,35759.3,2
40614,35759.4,2
40615,35759.5,2
40616,35759.6,2
40617,35759.7,2
40618,35759.8,2
40619,35759.9,2
40620,35760.0,2
40621,35760.1,2
40622,35760.2,2
40623,35760.3,2
40624,35760.4,2
40625,35760.5,2
40626,35760.6,2
40627,35760.7,2
40628,35760.8,2
40629,35760.9,2
40630,35761.0,2
40631,35761.1,2
40632,35761.2,2
40633,35761.3,2
40634,35761.4,2
40635,35761.5,2
40636,35761.6,2
40637,35761.7,2
40638,35761.8,2
40639,35761.9,2
40640,35762.0,2
40641,35762.1,2
40642,35762.2,2
40643,35762.3,2
40644,35762.4,2
40645,35762.5,2
40646,35762.6,2
40647,35762.7,2
40648,35762.8,2
40649,35762.9,2
40650,35763.0,2
40651,35763.1,2
40652,35763.2,2
40653,35763.3,2
40654,35763.4,2
40655,35763.5,2
40656,35763.6,2
40657,35763.7,2
40658,35763.8,2
40659,35763.9,2
40660,35764.0,2
40661,35764.1,2
40662,35764.2,2
40663,35764.3,2
40664,35764.4,2
40665,35764.5,2
40666,35764.6,2
40667,35764.7,2
40668,35764.8,2
40669,35764.9,2
40670,35765.0,2
40671,35765.1,2
40672,35765.2,2
40673,35765.3,2
40674,35765.4,2
40675,35765.5,2
40676,35765.6,2
40677,35765.7,2
40678,35765.8,2
40679,35765.9,2
40680,35766.0,2
40681,35766.1,2
40682,35766.2,2
40683,35766.3,2
40684,35766.4,2
40685,35766.5,2
40686,35766.6,2
40687,35766.7,2
40688,35766.8,2
40689,35766.9,2
40690,35767.0,2
40691,35767.1,2
40692,35767.2,2
40693,35767.3,2
40694,35767.4,2
40695,35767.5,2
40696,35767.6,2
40697,35767.7,2
40698,35767.8,2
40699,35767.9,2
40700,35768.0,2
40701,35768.1,2
40702,35768.2,2
40703,35768.3,2
40704,35768.4,2
40705,35768.5,2
40706,35768.6,2
40707,35768.7,2
40708,35768.8,2
40709,35768.9,2
40710,36713.0,2
40711,36713.1,2
40712,36713.2,2
40713,36713.3,2
40714,36713.4,2
40715,36713.5,2
40716,36713.6,2
40717,36713.7,2
40718,36713.8,2
40719,36713.9,2
40720,36714.0,2
40721,36714.1,2
40722,36714.2,2
40723,36714.3,2
40724,36714.4,2
40725,36714.5,2
40726,36714.6,2
40727,36714.7,2
40728,36714.8,2
40729,36714.9,2
40730,36715.0,2
40731,36715.1,2
40732,36715.2,2
40733,36715.3,2
40734,36715.4,2
40735,36715.5,2
40736,36715.6,2
40737,36715.7,2
40738,36715.8,2
40739,36715.9,2
40740,36716.0,2
40741,36716.1,2
40742,36716.2,2
40743,36716.3,2
40744,36716.4,2
40745,36716.5,2
40746,36716.6,2
40747,36716.7,2
40748,36716.8,2
40749,36716.9,2
40750,36717.0,2
40751,36717.1,2
40752,36717.2,2
40753,36717.3,2
40754,36717.4,2
40755,36717.5,2
40756,36717.6,2
40757,36717.7,2
40758,36717.8,2
40759,36717.9,2
40760,36718.0,2
40761,36718.1,2
40762,36718.2,2
40763,36718.3,2
40764,36718.4,2
40765,36718.5,2
40766,36718.6,2
40767,36718.7,2
40768,36718.8,2
40769,36718.9,2
40770,36719.0,2
40771,36719.1,2
40772,36719.2,2
40773,36719.3,2
40774,36719.4,2
40775,36719.5,2
40776,36719.6,2
40777,36719.7,2
40778,36719.8,2
40779,36719.9,2
40780,36720.0,2
40781,36720.1,2
40782,36720.2,2
40783,36720.3,2
40784,36720.4,2
40785,36720.5,2
40786,36720.6,2
40787,36720.7,2
40788,36720.8,2
40789,36720.9,2
40790,36721.0,2
40791,36721.1,2
40792,36721.2,2
40793,36721.3,2
40794,36721.4,2
40795,36721.5,2
40796,36721.6,2
40797,36721.7,2
40798,36721.8,2
40799,36721.9,2
40800,36722.0,2
40801,36722.1,2
40802,36722.2,2
40803,36722.3,2
40804,36722.4,2
40805,36722.5,2
40806,36722.6,2
40807,36722.7,2
40808,36722.8,2
40809,36722.9,2
40810,36723.0,2
40811,36723.1,2
40812,36723.2,2
40813,36723.3,2
40814,36723.4,2
40815,36723.5,2
40816,36723.6,2
40817,36723.7,2
40818,36723.8,2
40819,36723.9,2
40820,36724.0,2
40821,36724.1,2
40822,36724.2,2
40823,36724.3,2
40824,36724.4,2
40825,36724.5,2
40826,36724.6,2
40827,36724.7,2
40828,36724.8,2
40829,36724.9,2
40830,36725.0,2
40831,36725.1,2
40832,36725.2,2
40833,36725.3,2
40834,36725.4,2
40835,36725.5,2
40836,36725.6,2
40837,36725.7,2
40838,36725.8,2
40839,36725.9,2
40840,36726.0,2
40841,36726.1,2
40842,36726.2,2
40843,36726.3,2
40844,36726.4,2
40845,36726.5,2
40846,36726.6,2
40847,36726.7,2
40848,36726.8,2
40849,36726.9,2
40850,36727.0,2
40851,36727.1,2
40852,36727.2,2
40853,36727.3,2
40854,36727.4,2
40855,36727.5,2
40856,36727.6,2
40857,36727.7,2
40858,36727.8,2
40859,36727.9,2
40860,36728.0,2
40861,36728.1,2
40862,36728.2,2
40863,36728.3,2
40864,36728.4,2
40865,36728.5,2
40866,36728.6,2
40867,36728.7,2
40868,36728.8,2
40869,36728.9,2
40870,36729.0,2
40871,36729.1,2
40872,36729.2,2
40873,36729.3,2
40874,36729.4,2
40875,36729.5,2
40876,36729.6,2
40877,36729.7,2
40878,36729.8,2
40879,36729.9,2
40880,36730.0,2
40881,36730.1,2
40882,36730.2,2
40883,36730.3,2
40884,36730.4,2
40885,36730.5,2
40886,36730.6,2
