Time,active alert,drowsy,irritable,quiet alert
1080.6,1,0,0,0
1080.7,1,0,0,0
1080.8,1,0,0,0
1080.9,1,0,0,0
1081,1,0,0,0
1081,1,0,0,0
1081.1,1,0,0,0
1081.2,1,0,0,0
1081.3,1,0,0,0
1081.4,1,0,0,0
1081.5,1,0,0,0
1081.5,1,0,0,0
1081.6,1,0,0,0
1081.7,1,0,0,0
1081.8,1,0,0,0
1081.9,1,0,0,0
1082,1,0,0,0
1082,1,0,0,0
1082.1,1,0,0,0
1082.2,1,0,0,0
1082.3,1,0,0,0
1082.4,1,0,0,0
1082.5,1,0,0,0
1082.5,1,0,0,0
1082.6,1,0,0,0
1082.7,1,0,0,0
1082.8,1,0,0,0
1082.9,1,0,0,0
1083,1,0,0,0
1083,1,0,0,0
1083.1,1,0,0,0
1083.2,1,0,0,0
1083.3,1,0,0,0
1083.4,1,0,0,0
1083.5,1,0,0,0
1083.5,1,0,0,0
1083.6,1,0,0,0
1083.7,1,0,0,0
1083.8,1,0,0,0
1083.9,1,0,0,0
1084,1,0,0,0
1084,1,0,0,0
1084.1,1,0,0,0
1084.2,1,0,0,0
1084.3,1,0,0,0
1084.4,1,0,0,0
1084.5,1,0,0,0
1084.5,1,0,0,0
1084.6,1,0,0,0
1084.7,1,0,0,0
1084.8,1,0,0,0
1084.9,1,0,0,0
1085,1,0,0,0
1085,1,0,0,0
1085.1,1,0,0,0
1085.2,1,0,0,0
1085.3,1,0,0,0
1085.4,1,0,0,0
1085.5,1,0,0,0
1085.5,0,0,1,0
1085.6,0,0,1,0
1085.7,0,0,1,0
1085.8,0,0,1,0
1085.9,0,0,1,0
1086,0,0,1,0
1086,0,0,1,0
1086.1,0,0,1,0
1086.2,0,0,1,0
1086.3,0,0,1,0
1086.4,0,0,1,0
1086.5,0,0,1,0
1086.5,1,0,0,0
1086.6,1,0,0,0
1086.7,1,0,0,0
1086.8,1,0,0,0
1086.9,1,0,0,0
1087,1,0,0,0
1087,1,0,0,0
1087.1,1,0,0,0
1087.2,1,0,0,0
1087.3,1,0,0,0
1087.4,1,0,0,0
1087.5,1,0,0,0
1087.5,1,0,0,0
1087.6,1,0,0,0
1087.7,1,0,0,0
1087.8,1,0,0,0
1087.9,1,0,0,0
1088,1,0,0,0
1088,1,0,0,0
1088.1,1,0,0,0
1088.2,1,0,0,0
1088.3,1,0,0,0
1088.4,1,0,0,0
1088.5,1,0,0,0
1088.5,1,0,0,0
1088.6,1,0,0,0
1088.7,1,0,0,0
1088.8,1,0,0,0
1088.9,1,0,0,0
1089,1,0,0,0
1089,1,0,0,0
1089.1,1,0,0,0
1089.2,1,0,0,0
1089.3,1,0,0,0
1089.4,1,0,0,0
1089.5,1,0,0,0
1089.5,0,0,0,1
1089.6,0,0,0,1
1089.7,0,0,0,1
1089.8,0,0,0,1
1089.9,0,0,0,1
1090,0,0,0,1
1090,0,0,0,1
1090.1,0,0,0,1
1090.2,0,0,0,1
1090.3,0,0,0,1
1090.4,0,0,0,1
1090.5,0,0,0,1
1090.5,0,0,0,1
1090.6,0,0,0,1
1090.7,0,0,0,1
1090.8,0,0,0,1
1090.9,0,0,0,1
1091,0,0,0,1
1091,0,0,0,1
1091.1,0,0,0,1
1091.2,0,0,0,1
1091.3,0,0,0,1
1091.4,0,0,0,1
1091.5,0,0,0,1
1091.5,0,0,0,1
1091.6,0,0,0,1
1091.7,0,0,0,1
1091.8,0,0,0,1
1091.9,0,0,0,1
1092,0,0,0,1
1092,0,0,0,1
1092.1,0,0,0,1
1092.2,0,0,0,1
1092.3,0,0,0,1
1092.4,0,0,0,1
1092.5,0,0,0,1
1092.5,0,0,0,1
1092.6,0,0,0,1
1092.7,0,0,0,1
1092.8,0,0,0,1
1092.9,0,0,0,1
1093,0,0,0,1
1093,0,0,0,1
1093.1,0,0,0,1
1093.2,0,0,0,1
1093.3,0,0,0,1
1093.4,0,0,0,1
1093.5,0,0,0,1
1093.5,0,0,0,1
1093.6,0,0,0,1
1093.7,0,0,0,1
1093.8,0,0,0,1
1093.9,0,0,0,1
1094,0,0,0,1
1094,0,0,0,1
1094.1,0,0,0,1
1094.2,0,0,0,1
1094.3,0,0,0,1
1094.4,0,0,0,1
1094.5,0,0,0,1
1094.5,1,0,0,0
1094.6,1,0,0,0
1094.7,1,0,0,0
1094.8,1,0,0,0
1094.9,1,0,0,0
1095,1,0,0,0
1095,1,0,0,0
1095.1,1,0,0,0
1095.2,1,0,0,0
1095.3,1,0,0,0
1095.4,1,0,0,0
1095.5,1,0,0,0
1095.5,1,0,0,0
1095.6,1,0,0,0
1095.7,1,0,0,0
1095.8,1,0,0,0
1095.9,1,0,0,0
1096,1,0,0,0
1096,1,0,0,0
1096.1,1,0,0,0
1096.2,1,0,0,0
1096.3,1,0,0,0
1096.4,1,0,0,0
1096.5,1,0,0,0
1096.5,1,0,0,0
1096.6,1,0,0,0
1096.7,1,0,0,0
1096.8,1,0,0,0
1096.9,1,0,0,0
1097,1,0,0,0
1097,1,0,0,0
1097.1,1,0,0,0
1097.2,1,0,0,0
1097.3,1,0,0,0
1097.4,1,0,0,0
1097.5,1,0,0,0
1097.5,1,0,0,0
1097.6,1,0,0,0
1097.7,1,0,0,0
1097.8,1,0,0,0
1097.9,1,0,0,0
1098,1,0,0,0
1098,1,0,0,0
1098.1,1,0,0,0
1098.2,1,0,0,0
1098.3,1,0,0,0
1098.4,1,0,0,0
1098.5,1,0,0,0
1098.5,1,0,0,0
1098.6,1,0,0,0
1098.7,1,0,0,0
1098.8,1,0,0,0
1098.9,1,0,0,0
1099,1,0,0,0
1099,1,0,0,0
1099.1,1,0,0,0
1099.2,1,0,0,0
1099.3,1,0,0,0
1099.4,1,0,0,0
1099.5,1,0,0,0
1099.5,1,0,0,0
1099.6,1,0,0,0
1099.7,1,0,0,0
1099.8,1,0,0,0
1099.9,1,0,0,0
1100,1,0,0,0
1100,1,0,0,0
1100.1,1,0,0,0
1100.2,1,0,0,0
1100.3,1,0,0,0
1100.4,1,0,0,0
1100.5,1,0,0,0
1100.5,1,0,0,0
1100.6,1,0,0,0
1100.7,1,0,0,0
1100.8,1,0,0,0
1100.9,1,0,0,0
1101,1,0,0,0
1101,1,0,0,0
1101.1,1,0,0,0
1101.2,1,0,0,0
1101.3,1,0,0,0
1101.4,1,0,0,0
1101.5,1,0,0,0
1101.5,1,0,0,0
1101.6,1,0,0,0
1101.7,1,0,0,0
1101.8,1,0,0,0
1101.9,1,0,0,0
1102,1,0,0,0
1102,1,0,0,0
1102.1,1,0,0,0
1102.2,1,0,0,0
1102.3,1,0,0,0
1102.4,1,0,0,0
1102.5,1,0,0,0
1102.5,1,0,0,0
1102.6,1,0,0,0
1102.7,1,0,0,0
1102.8,1,0,0,0
1102.9,1,0,0,0
1103,1,0,0,0
1103,1,0,0,0
1103.1,1,0,0,0
1103.2,1,0,0,0
1103.3,1,0,0,0
1103.4,1,0,0,0
1103.5,1,0,0,0
1103.5,1,0,0,0
1103.6,1,0,0,0
1103.7,1,0,0,0
1103.8,1,0,0,0
1103.9,1,0,0,0
1104,1,0,0,0
1104,1,0,0,0
1104.1,1,0,0,0
1104.2,1,0,0,0
1104.3,1,0,0,0
1104.4,1,0,0,0
1104.5,1,0,0,0
1104.5,1,0,0,0
1104.6,1,0,0,0
1104.7,1,0,0,0
1104.8,1,0,0,0
1104.9,1,0,0,0
1105,1,0,0,0
1105,1,0,0,0
1105.1,1,0,0,0
1105.2,1,0,0,0
1105.3,1,0,0,0
1105.4,1,0,0,0
1105.5,1,0,0,0
1105.5,1,0,0,0
1105.6,1,0,0,0
1105.7,1,0,0,0
1105.8,1,0,0,0
1105.9,1,0,0,0
1106,1,0,0,0
1106,1,0,0,0
1106.1,1,0,0,0
1106.2,1,0,0,0
1106.3,1,0,0,0
1106.4,1,0,0,0
1106.5,1,0,0,0
1106.5,1,0,0,0
1106.6,1,0,0,0
1106.7,1,0,0,0
1106.8,1,0,0,0
1106.9,1,0,0,0
1107,1,0,0,0
1107,1,0,0,0
1107.1,1,0,0,0
1107.2,1,0,0,0
1107.3,1,0,0,0
1107.4,1,0,0,0
1107.5,1,0,0,0
1107.5,1,0,0,0
1107.6,1,0,0,0
1107.7,1,0,0,0
1107.8,1,0,0,0
1107.9,1,0,0,0
1108,1,0,0,0
1108,1,0,0,0
1108.1,1,0,0,0
1108.2,1,0,0,0
1108.3,1,0,0,0
1108.4,1,0,0,0
1108.5,1,0,0,0
1108.5,1,0,0,0
1108.6,1,0,0,0
1108.7,1,0,0,0
1108.8,1,0,0,0
1108.9,1,0,0,0
1109,1,0,0,0
1109,1,0,0,0
1109.1,1,0,0,0
1109.2,1,0,0,0
1109.3,1,0,0,0
1109.4,1,0,0,0
1109.5,1,0,0,0
1109.5,1,0,0,0
1109.6,1,0,0,0
1109.7,1,0,0,0
1109.8,1,0,0,0
1109.9,1,0,0,0
1110,1,0,0,0
1110,1,0,0,0
1110.1,1,0,0,0
1110.2,1,0,0,0
1110.3,1,0,0,0
1110.4,1,0,0,0
1110.5,1,0,0,0
1110.5,1,0,0,0
1110.6,1,0,0,0
1110.7,1,0,0,0
1110.8,1,0,0,0
1110.9,1,0,0,0
1111,1,0,0,0
1111,1,0,0,0
1111.1,1,0,0,0
1111.2,1,0,0,0
1111.3,1,0,0,0
1111.4,1,0,0,0
1111.5,1,0,0,0
1111.5,1,0,0,0
1111.6,1,0,0,0
1111.7,1,0,0,0
1111.8,1,0,0,0
1111.9,1,0,0,0
1112,1,0,0,0
1112,1,0,0,0
1112.1,1,0,0,0
1112.2,1,0,0,0
1112.3,1,0,0,0
1112.4,1,0,0,0
1112.5,1,0,0,0
1112.5,1,0,0,0
1112.6,1,0,0,0
1112.7,1,0,0,0
1112.8,1,0,0,0
1112.9,1,0,0,0
1113,1,0,0,0
1113,1,0,0,0
1113.1,1,0,0,0
1113.2,1,0,0,0
1113.3,1,0,0,0
1113.4,1,0,0,0
1113.5,1,0,0,0
1113.5,1,0,0,0
1113.6,1,0,0,0
1113.7,1,0,0,0
1113.8,1,0,0,0
1113.9,1,0,0,0
1114,1,0,0,0
1114,1,0,0,0
1114.1,1,0,0,0
1114.2,1,0,0,0
1114.3,1,0,0,0
1114.4,1,0,0,0
1114.5,1,0,0,0
1114.5,1,0,0,0
1114.6,1,0,0,0
1114.7,1,0,0,0
1114.8,1,0,0,0
1114.9,1,0,0,0
1115,1,0,0,0
1115,1,0,0,0
1115.1,1,0,0,0
1115.2,1,0,0,0
1115.3,1,0,0,0
1115.4,1,0,0,0
1115.5,1,0,0,0
1115.5,1,0,0,0
1115.6,1,0,0,0
1115.7,1,0,0,0
1115.8,1,0,0,0
1115.9,1,0,0,0
1116,1,0,0,0
1116,1,0,0,0
1116.1,1,0,0,0
1116.2,1,0,0,0
1116.3,1,0,0,0
1116.4,1,0,0,0
1116.5,1,0,0,0
1116.5,1,0,0,0
1116.6,1,0,0,0
1116.7,1,0,0,0
1116.8,1,0,0,0
1116.9,1,0,0,0
1117,1,0,0,0
1117,1,0,0,0
1117.1,1,0,0,0
1117.2,1,0,0,0
1117.3,1,0,0,0
1117.4,1,0,0,0
1117.5,1,0,0,0
1117.5,1,0,0,0
1117.6,1,0,0,0
1117.7,1,0,0,0
1117.8,1,0,0,0
1117.9,1,0,0,0
1118,1,0,0,0
1118,1,0,0,0
1118.1,1,0,0,0
1118.2,1,0,0,0
1118.3,1,0,0,0
1118.4,1,0,0,0
1118.5,1,0,0,0
1118.5,1,0,0,0
1118.6,1,0,0,0
1118.7,1,0,0,0
1118.8,1,0,0,0
1118.9,1,0,0,0
1119,1,0,0,0
1119,1,0,0,0
1119.1,1,0,0,0
1119.2,1,0,0,0
1119.3,1,0,0,0
1119.4,1,0,0,0
1119.5,1,0,0,0
1119.5,1,0,0,0
1119.6,1,0,0,0
1119.7,1,0,0,0
1119.8,1,0,0,0
1119.9,1,0,0,0
1120,1,0,0,0
1120,1,0,0,0
1120.1,1,0,0,0
1120.2,1,0,0,0
1120.3,1,0,0,0
1120.4,1,0,0,0
1120.5,1,0,0,0
1120.5,1,0,0,0
1120.6,1,0,0,0
1120.7,1,0,0,0
1120.8,1,0,0,0
1120.9,1,0,0,0
1121,1,0,0,0
1121,1,0,0,0
1121.1,1,0,0,0
1121.2,1,0,0,0
1121.3,1,0,0,0
1121.4,1,0,0,0
1121.5,1,0,0,0
1121.5,1,0,0,0
1121.6,1,0,0,0
1121.7,1,0,0,0
1121.8,1,0,0,0
1121.9,1,0,0,0
1122,1,0,0,0
1122,1,0,0,0
1122.1,1,0,0,0
1122.2,1,0,0,0
1122.3,1,0,0,0
1122.4,1,0,0,0
1122.5,1,0,0,0
1122.5,1,0,0,0
1122.6,1,0,0,0
1122.7,1,0,0,0
1122.8,1,0,0,0
1122.9,1,0,0,0
1123,1,0,0,0
1123,1,0,0,0
1123.1,1,0,0,0
1123.2,1,0,0,0
1123.3,1,0,0,0
1123.4,1,0,0,0
1123.5,1,0,0,0
1123.5,1,0,0,0
1123.6,1,0,0,0
1123.7,1,0,0,0
1123.8,1,0,0,0
1123.9,1,0,0,0
1124,1,0,0,0
1124,1,0,0,0
1124.1,1,0,0,0
1124.2,1,0,0,0
1124.3,1,0,0,0
1124.4,1,0,0,0
1124.5,1,0,0,0
1124.5,1,0,0,0
1124.6,1,0,0,0
1124.7,1,0,0,0
1124.8,1,0,0,0
1124.9,1,0,0,0
1125,1,0,0,0
1125,1,0,0,0
1125.1,1,0,0,0
1125.2,1,0,0,0
1125.3,1,0,0,0
1125.4,1,0,0,0
1125.5,1,0,0,0
1125.5,1,0,0,0
1125.6,1,0,0,0
1125.7,1,0,0,0
1125.8,1,0,0,0
1125.9,1,0,0,0
1126,1,0,0,0
1126,1,0,0,0
1126.1,1,0,0,0
1126.2,1,0,0,0
1126.3,1,0,0,0
1126.4,1,0,0,0
1126.5,1,0,0,0
1126.5,1,0,0,0
1126.6,1,0,0,0
1126.7,1,0,0,0
1126.8,1,0,0,0
1126.9,1,0,0,0
1127,1,0,0,0
1127,1,0,0,0
1127.1,1,0,0,0
1127.2,1,0,0,0
1127.3,1,0,0,0
1127.4,1,0,0,0
1127.5,1,0,0,0
1127.5,1,0,0,0
1127.6,1,0,0,0
1127.7,1,0,0,0
1127.8,1,0,0,0
1127.9,1,0,0,0
1128,1,0,0,0
1128,1,0,0,0
1128.1,1,0,0,0
1128.2,1,0,0,0
1128.3,1,0,0,0
1128.4,1,0,0,0
1128.5,1,0,0,0
1128.5,1,0,0,0
1128.6,1,0,0,0
1128.7,1,0,0,0
1128.8,1,0,0,0
1128.9,1,0,0,0
1129,1,0,0,0
1129,1,0,0,0
1129.1,1,0,0,0
1129.2,1,0,0,0
1129.3,1,0,0,0
1129.4,1,0,0,0
1129.5,1,0,0,0
1129.5,1,0,0,0
1129.6,1,0,0,0
1129.7,1,0,0,0
1129.8,1,0,0,0
1129.9,1,0,0,0
1130,1,0,0,0
1130,1,0,0,0
1130.1,1,0,0,0
1130.2,1,0,0,0
1130.3,1,0,0,0
1130.4,1,0,0,0
1130.5,1,0,0,0
1130.5,1,0,0,0
1130.6,1,0,0,0
1130.7,1,0,0,0
1130.8,1,0,0,0
1130.9,1,0,0,0
1131,1,0,0,0
1131,1,0,0,0
1131.1,1,0,0,0
1131.2,1,0,0,0
1131.3,1,0,0,0
1131.4,1,0,0,0
1131.5,1,0,0,0
1131.5,1,0,0,0
1131.6,1,0,0,0
1131.7,1,0,0,0
1131.8,1,0,0,0
1131.9,1,0,0,0
1132,1,0,0,0
1132,1,0,0,0
1132.1,1,0,0,0
1132.2,1,0,0,0
1132.3,1,0,0,0
1132.4,1,0,0,0
1132.5,1,0,0,0
1132.5,1,0,0,0
1132.6,1,0,0,0
1132.7,1,0,0,0
1132.8,1,0,0,0
1132.9,1,0,0,0
1133,1,0,0,0
1133,1,0,0,0
1133.1,1,0,0,0
1133.2,1,0,0,0
1133.3,1,0,0,0
1133.4,1,0,0,0
1133.5,1,0,0,0
1133.5,1,0,0,0
1133.6,1,0,0,0
1133.7,1,0,0,0
1133.8,1,0,0,0
1133.9,1,0,0,0
1134,1,0,0,0
1134,1,0,0,0
1134.1,1,0,0,0
1134.2,1,0,0,0
1134.3,1,0,0,0
1134.4,1,0,0,0
1134.5,1,0,0,0
1134.5,1,0,0,0
1134.6,1,0,0,0
1134.7,1,0,0,0
1134.8,1,0,0,0
1134.9,1,0,0,0
1135,1,0,0,0
1135,1,0,0,0
1135.1,1,0,0,0
1135.2,1,0,0,0
1135.3,1,0,0,0
1135.4,1,0,0,0
1135.5,1,0,0,0
1135.5,1,0,0,0
1135.6,1,0,0,0
1135.7,1,0,0,0
1135.8,1,0,0,0
1135.9,1,0,0,0
1136,1,0,0,0
1136,1,0,0,0
1136.1,1,0,0,0
1136.2,1,0,0,0
1136.3,1,0,0,0
1136.4,1,0,0,0
1136.5,1,0,0,0
1136.5,1,0,0,0
1136.6,1,0,0,0
1136.7,1,0,0,0
1136.8,1,0,0,0
1136.9,1,0,0,0
1137,1,0,0,0
1137,1,0,0,0
1137.1,1,0,0,0
1137.2,1,0,0,0
1137.3,1,0,0,0
1137.4,1,0,0,0
1137.5,1,0,0,0
1137.5,1,0,0,0
1137.6,1,0,0,0
1137.7,1,0,0,0
1137.8,1,0,0,0
1137.9,1,0,0,0
1138,1,0,0,0
1138,1,0,0,0
1138.1,1,0,0,0
1138.2,1,0,0,0
1138.3,1,0,0,0
1138.4,1,0,0,0
1138.5,1,0,0,0
1138.5,1,0,0,0
1138.6,1,0,0,0
1138.7,1,0,0,0
1138.8,1,0,0,0
1138.9,1,0,0,0
1139,1,0,0,0
1139,1,0,0,0
1139.1,1,0,0,0
1139.2,1,0,0,0
1139.3,1,0,0,0
1139.4,1,0,0,0
1139.5,1,0,0,0
1139.5,1,0,0,0
1139.6,1,0,0,0
1139.7,1,0,0,0
1139.8,1,0,0,0
1139.9,1,0,0,0
1140,1,0,0,0
1140,1,0,0,0
1140.1,1,0,0,0
1140.2,1,0,0,0
1140.3,1,0,0,0
1140.4,1,0,0,0
1140.5,1,0,0,0
1140.5,1,0,0,0
1140.6,1,0,0,0
1140.7,1,0,0,0
1140.8,1,0,0,0
1140.9,1,0,0,0
1141,1,0,0,0
1141,1,0,0,0
1141.1,1,0,0,0
1141.2,1,0,0,0
1141.3,1,0,0,0
1141.4,1,0,0,0
1141.5,1,0,0,0
1141.5,1,0,0,0
1141.6,1,0,0,0
1141.7,1,0,0,0
1141.8,1,0,0,0
1141.9,1,0,0,0
1142,1,0,0,0
1142,1,0,0,0
1142.1,1,0,0,0
1142.2,1,0,0,0
1142.3,1,0,0,0
1142.4,1,0,0,0
1142.5,1,0,0,0
1142.5,1,0,0,0
1142.6,1,0,0,0
1142.7,1,0,0,0
1142.8,1,0,0,0
1142.9,1,0,0,0
1143,1,0,0,0
1143,1,0,0,0
1143.1,1,0,0,0
1143.2,1,0,0,0
1143.3,1,0,0,0
1143.4,1,0,0,0
1143.5,1,0,0,0
1143.5,1,0,0,0
1143.6,1,0,0,0
1143.7,1,0,0,0
1143.8,1,0,0,0
1143.9,1,0,0,0
1144,1,0,0,0
1144,1,0,0,0
1144.1,1,0,0,0
1144.2,1,0,0,0
1144.3,1,0,0,0
1144.4,1,0,0,0
1144.5,1,0,0,0
1144.5,1,0,0,0
1144.6,1,0,0,0
1144.7,1,0,0,0
1144.8,1,0,0,0
1144.9,1,0,0,0
1145,1,0,0,0
1145,1,0,0,0
1145.1,1,0,0,0
1145.2,1,0,0,0
1145.3,1,0,0,0
1145.4,1,0,0,0
1145.5,1,0,0,0
1145.5,1,0,0,0
1145.6,1,0,0,0
1145.7,1,0,0,0
1145.8,1,0,0,0
1145.9,1,0,0,0
1146,1,0,0,0
1146,1,0,0,0
1146.1,1,0,0,0
1146.2,1,0,0,0
1146.3,1,0,0,0
1146.4,1,0,0,0
1146.5,1,0,0,0
1146.5,1,0,0,0
1146.6,1,0,0,0
1146.7,1,0,0,0
1146.8,1,0,0,0
1146.9,1,0,0,0
1147,1,0,0,0
1147,1,0,0,0
1147.1,1,0,0,0
1147.2,1,0,0,0
1147.3,1,0,0,0
1147.4,1,0,0,0
1147.5,1,0,0,0
1147.5,1,0,0,0
1147.6,1,0,0,0
1147.7,1,0,0,0
1147.8,1,0,0,0
1147.9,1,0,0,0
1148,1,0,0,0
1148,1,0,0,0
1148.1,1,0,0,0
1148.2,1,0,0,0
1148.3,1,0,0,0
1148.4,1,0,0,0
1148.5,1,0,0,0
1148.5,1,0,0,0
1148.6,1,0,0,0
1148.7,1,0,0,0
1148.8,1,0,0,0
1148.9,1,0,0,0
1149,1,0,0,0
1149,1,0,0,0
1149.1,1,0,0,0
1149.2,1,0,0,0
1149.3,1,0,0,0
1149.4,1,0,0,0
1149.5,1,0,0,0
1149.5,1,0,0,0
1149.6,1,0,0,0
1149.7,1,0,0,0
1149.8,1,0,0,0
1149.9,1,0,0,0
1150,1,0,0,0
1150,1,0,0,0
1150.1,1,0,0,0
1150.2,1,0,0,0
1150.3,1,0,0,0
1150.4,1,0,0,0
1150.5,1,0,0,0
1150.5,1,0,0,0
1150.6,1,0,0,0
1150.7,1,0,0,0
1150.8,1,0,0,0
1150.9,1,0,0,0
1151,1,0,0,0
1151,1,0,0,0
1151.1,1,0,0,0
1151.2,1,0,0,0
1151.3,1,0,0,0
1151.4,1,0,0,0
1151.5,1,0,0,0
1151.5,1,0,0,0
1151.6,1,0,0,0
1151.7,1,0,0,0
1151.8,1,0,0,0
1151.9,1,0,0,0
1152,1,0,0,0
1152,1,0,0,0
1152.1,1,0,0,0
1152.2,1,0,0,0
1152.3,1,0,0,0
1152.4,1,0,0,0
1152.5,1,0,0,0
1152.5,1,0,0,0
1152.6,1,0,0,0
1152.7,1,0,0,0
1152.8,1,0,0,0
1152.9,1,0,0,0
1153,1,0,0,0
1153,1,0,0,0
1153.1,1,0,0,0
1153.2,1,0,0,0
1153.3,1,0,0,0
1153.4,1,0,0,0
1153.5,1,0,0,0
1153.5,1,0,0,0
1153.6,1,0,0,0
1153.7,1,0,0,0
1153.8,1,0,0,0
1153.9,1,0,0,0
1154,1,0,0,0
1154,1,0,0,0
1154.1,1,0,0,0
1154.2,1,0,0,0
1154.3,1,0,0,0
1154.4,1,0,0,0
1154.5,1,0,0,0
1154.5,1,0,0,0
1154.6,1,0,0,0
1154.7,1,0,0,0
1154.8,1,0,0,0
1154.9,1,0,0,0
1155,1,0,0,0
1155,1,0,0,0
1155.1,1,0,0,0
1155.2,1,0,0,0
1155.3,1,0,0,0
1155.4,1,0,0,0
1155.5,1,0,0,0
1155.5,1,0,0,0
1155.6,1,0,0,0
1155.7,1,0,0,0
1155.8,1,0,0,0
1155.9,1,0,0,0
1156,1,0,0,0
1156,1,0,0,0
1156.1,1,0,0,0
1156.2,1,0,0,0
1156.3,1,0,0,0
1156.4,1,0,0,0
1156.5,1,0,0,0
1156.5,1,0,0,0
1156.6,1,0,0,0
1156.7,1,0,0,0
1156.8,1,0,0,0
1156.9,1,0,0,0
1157,1,0,0,0
1157,1,0,0,0
1157.1,1,0,0,0
1157.2,1,0,0,0
1157.3,1,0,0,0
1157.4,1,0,0,0
1157.5,1,0,0,0
1157.5,1,0,0,0
1157.6,1,0,0,0
1157.7,1,0,0,0
1157.8,1,0,0,0
1157.9,1,0,0,0
1158,1,0,0,0
1158,1,0,0,0
1158.1,1,0,0,0
1158.2,1,0,0,0
1158.3,1,0,0,0
1158.4,1,0,0,0
1158.5,1,0,0,0
1158.5,1,0,0,0
1158.6,1,0,0,0
1158.7,1,0,0,0
1158.8,1,0,0,0
1158.9,1,0,0,0
1159,1,0,0,0
1159,1,0,0,0
1159.1,1,0,0,0
1159.2,1,0,0,0
1159.3,1,0,0,0
1159.4,1,0,0,0
1159.5,1,0,0,0
1159.5,1,0,0,0
1159.6,1,0,0,0
1159.7,1,0,0,0
1159.8,1,0,0,0
1159.9,1,0,0,0
1160,1,0,0,0
1160,1,0,0,0
1160.1,1,0,0,0
1160.2,1,0,0,0
1160.3,1,0,0,0
1160.4,1,0,0,0
1160.5,1,0,0,0
1160.5,1,0,0,0
1160.6,1,0,0,0
1160.7,1,0,0,0
1160.8,1,0,0,0
1160.9,1,0,0,0
1161,1,0,0,0
1161,1,0,0,0
1161.1,1,0,0,0
1161.2,1,0,0,0
1161.3,1,0,0,0
1161.4,1,0,0,0
1161.5,1,0,0,0
1161.5,1,0,0,0
1161.6,1,0,0,0
1161.7,1,0,0,0
1161.8,1,0,0,0
1161.9,1,0,0,0
1162,1,0,0,0
1162,1,0,0,0
1162.1,1,0,0,0
1162.2,1,0,0,0
1162.3,1,0,0,0
1162.4,1,0,0,0
1162.5,1,0,0,0
1162.5,1,0,0,0
1162.6,1,0,0,0
1162.7,1,0,0,0
1162.8,1,0,0,0
1162.9,1,0,0,0
1163,1,0,0,0
1163,1,0,0,0
1163.1,1,0,0,0
1163.2,1,0,0,0
1163.3,1,0,0,0
1163.4,1,0,0,0
1163.5,1,0,0,0
1163.5,1,0,0,0
1163.6,1,0,0,0
1163.7,1,0,0,0
1163.8,1,0,0,0
1163.9,1,0,0,0
1164,1,0,0,0
1164,1,0,0,0
1164.1,1,0,0,0
1164.2,1,0,0,0
1164.3,1,0,0,0
1164.4,1,0,0,0
1164.5,1,0,0,0
1164.5,1,0,0,0
1164.6,1,0,0,0
1164.7,1,0,0,0
1164.8,1,0,0,0
1164.9,1,0,0,0
1165,1,0,0,0
1165,1,0,0,0
1165.1,1,0,0,0
1165.2,1,0,0,0
1165.3,1,0,0,0
1165.4,1,0,0,0
1165.5,1,0,0,0
1165.5,1,0,0,0
1165.6,1,0,0,0
1165.7,1,0,0,0
1165.8,1,0,0,0
1165.9,1,0,0,0
1166,1,0,0,0
1166,1,0,0,0
1166.1,1,0,0,0
1166.2,1,0,0,0
1166.3,1,0,0,0
1166.4,1,0,0,0
1166.5,1,0,0,0
1166.5,1,0,0,0
1166.6,1,0,0,0
1166.7,1,0,0,0
1166.8,1,0,0,0
1166.9,1,0,0,0
1167,1,0,0,0
1167,1,0,0,0
1167.1,1,0,0,0
1167.2,1,0,0,0
1167.3,1,0,0,0
1167.4,1,0,0,0
1167.5,1,0,0,0
1167.5,1,0,0,0
1167.6,1,0,0,0
1167.7,1,0,0,0
1167.8,1,0,0,0
1167.9,1,0,0,0
1168,1,0,0,0
1168,1,0,0,0
1168.1,1,0,0,0
1168.2,1,0,0,0
1168.3,1,0,0,0
1168.4,1,0,0,0
1168.5,1,0,0,0
1168.5,1,0,0,0
1168.6,1,0,0,0
1168.7,1,0,0,0
1168.8,1,0,0,0
1168.9,1,0,0,0
1169,1,0,0,0
1169,1,0,0,0
1169.1,1,0,0,0
1169.2,1,0,0,0
1169.3,1,0,0,0
1169.4,1,0,0,0
1169.5,1,0,0,0
1169.5,1,0,0,0
1169.6,1,0,0,0
1169.7,1,0,0,0
1169.8,1,0,0,0
1169.9,1,0,0,0
1170,1,0,0,0
1170,1,0,0,0
1170.1,1,0,0,0
1170.2,1,0,0,0
1170.3,1,0,0,0
1170.4,1,0,0,0
1170.5,1,0,0,0
1170.5,1,0,0,0
1170.6,1,0,0,0
1170.7,1,0,0,0
1170.8,1,0,0,0
1170.9,1,0,0,0
1171,1,0,0,0
1171,1,0,0,0
1171.1,1,0,0,0
1171.2,1,0,0,0
1171.3,1,0,0,0
1171.4,1,0,0,0
1171.5,1,0,0,0
1171.5,1,0,0,0
1171.6,1,0,0,0
1171.7,1,0,0,0
1171.8,1,0,0,0
1171.9,1,0,0,0
1172,1,0,0,0
1172,1,0,0,0
1172.1,1,0,0,0
1172.2,1,0,0,0
1172.3,1,0,0,0
1172.4,1,0,0,0
1172.5,1,0,0,0
